Country,CountryCode,Confirmed,Deaths,Recovered,Active,Date
Brunei Darussalam,BN,305,3,261,41,2021-07-20
Brunei Darussalam,BN,305,3,261,41,2021-07-21
Brunei Darussalam,BN,311,3,269,39,2021-07-22
Brunei Darussalam,BN,313,3,269,39,2021-07-23
Brunei Darussalam,BN,321,3,269,49,2021-07-24
Brunei Darussalam,BN,321,3,269,49,2021-07-25
Brunei Darussalam,BN,333,3,270,60,2021-07-26
Brunei Darussalam,BN,333,3,270,60,2021-07-27
Brunei Darussalam,BN,333,3,270,60,2021-07-28
Brunei Darussalam,BN,333,3,270,60,2021-07-29
Brunei Darussalam,BN,336,3,278,55,2021-07-30
Brunei Darussalam,BN,337,3,280,54,2021-07-31
Brunei Darussalam,BN,337,3,280,54,2021-08-01
Brunei Darussalam,BN,338,3,280,55,2021-08-02
Brunei Darussalam,BN,338,3,280,55,2021-08-03
Brunei Darussalam,BN,338,3,280,55,2021-08-04
Brunei Darussalam,BN,339,3,0,336,2021-08-05
Brunei Darussalam,BN,339,3,0,336,2021-08-06
Brunei Darussalam,BN,339,3,0,336,2021-08-07
Brunei Darussalam,BN,347,3,0,344,2021-08-08
Brunei Darussalam,BN,406,3,0,403,2021-08-09
Brunei Darussalam,BN,440,3,0,437,2021-08-10
Brunei Darussalam,BN,494,3,0,491,2021-08-11
Brunei Darussalam,BN,543,3,0,540,2021-08-12
Brunei Darussalam,BN,598,3,0,595,2021-08-13
Brunei Darussalam,BN,640,3,0,637,2021-08-14
Brunei Darussalam,BN,723,3,0,720,2021-08-15
Brunei Darussalam,BN,787,3,0,784,2021-08-16
Brunei Darussalam,BN,852,3,0,849,2021-08-17
Brunei Darussalam,BN,946,3,0,943,2021-08-18
Brunei Darussalam,BN,946,3,0,943,2021-08-19
Brunei Darussalam,BN,1333,3,0,1330,2021-08-20
Brunei Darussalam,BN,1455,3,0,1452,2021-08-21
Brunei Darussalam,BN,1769,3,0,1766,2021-08-22
Brunei Darussalam,BN,1873,3,0,1870,2021-08-23
Brunei Darussalam,BN,1873,3,0,1870,2021-08-24
Brunei Darussalam,BN,2159,6,0,2153,2021-08-25
Brunei Darussalam,BN,2159,6,0,2153,2021-08-26
Brunei Darussalam,BN,2380,7,0,2373,2021-08-27
Brunei Darussalam,BN,2380,7,0,2373,2021-08-28
Brunei Darussalam,BN,2462,7,0,2455,2021-08-29
Brunei Darussalam,BN,2641,8,0,2633,2021-08-30
Brunei Darussalam,BN,2712,9,0,2703,2021-08-31
Brunei Darussalam,BN,2858,11,0,2847,2021-09-01
Brunei Darussalam,BN,2960,12,0,2948,2021-09-02
Brunei Darussalam,BN,3093,12,0,3081,2021-09-03
Brunei Darussalam,BN,3093,12,0,3081,2021-09-04
Brunei Darussalam,BN,3093,12,0,3081,2021-09-05
Brunei Darussalam,BN,3464,15,0,3449,2021-09-06
Brunei Darussalam,BN,3567,16,0,3551,2021-09-07
Brunei Darussalam,BN,3683,16,0,3667,2021-09-08
Brunei Darussalam,BN,3831,17,0,3814,2021-09-09
Brunei Darussalam,BN,3894,18,0,3876,2021-09-10
Brunei Darussalam,BN,4035,19,0,4016,2021-09-11
Brunei Darussalam,BN,4163,21,0,4142,2021-09-12
Brunei Darussalam,BN,4323,21,0,4302,2021-09-13
Brunei Darussalam,BN,4431,21,0,4410,2021-09-14
Brunei Darussalam,BN,4566,23,0,4543,2021-09-15
Brunei Darussalam,BN,4675,23,0,4652,2021-09-16
Brunei Darussalam,BN,4814,24,0,4790,2021-09-17
Brunei Darussalam,BN,4957,26,0,4931,2021-09-18
Brunei Darussalam,BN,5047,26,0,5021,2021-09-19
Brunei Darussalam,BN,5261,28,0,5233,2021-09-20
Brunei Darussalam,BN,5385,29,0,5356,2021-09-21
Brunei Darussalam,BN,5586,31,0,5555,2021-09-22
Brunei Darussalam,BN,5586,31,0,5555,2021-09-23
Brunei Darussalam,BN,5960,33,0,5927,2021-09-24
Brunei Darussalam,BN,5960,33,0,5927,2021-09-25
Brunei Darussalam,BN,6540,37,0,6503,2021-09-26
Brunei Darussalam,BN,6700,38,0,6662,2021-09-27
Brunei Darussalam,BN,6813,39,0,6774,2021-09-28
Brunei Darussalam,BN,6950,40,0,6910,2021-09-29
Brunei Darussalam,BN,7116,42,0,7074,2021-09-30
Brunei Darussalam,BN,7326,43,0,7283,2021-10-01
Brunei Darussalam,BN,7326,43,0,7283,2021-10-02
Brunei Darussalam,BN,7326,43,0,7283,2021-10-03
Brunei Darussalam,BN,7904,60,0,7844,2021-10-04
Brunei Darussalam,BN,8044,60,0,7984,2021-10-05
Brunei Darussalam,BN,8150,61,0,8089,2021-10-06
Brunei Darussalam,BN,8262,62,0,8200,2021-10-07
Brunei Darussalam,BN,8464,62,0,8402,2021-10-08
Brunei Darussalam,BN,8599,63,0,8536,2021-10-09
Brunei Darussalam,BN,8980,64,0,8916,2021-10-10
Brunei Darussalam,BN,9167,64,0,9103,2021-10-11
Brunei Darussalam,BN,9472,64,0,9408,2021-10-12
Brunei Darussalam,BN,9665,67,0,9598,2021-10-13
Brunei Darussalam,BN,9828,67,0,9761,2021-10-14
Brunei Darussalam,BN,10251,68,0,10183,2021-10-15
Brunei Darussalam,BN,10356,68,0,10288,2021-10-16
Brunei Darussalam,BN,10860,73,0,10787,2021-10-17
Brunei Darussalam,BN,11047,76,0,10971,2021-10-18
Brunei Darussalam,BN,11220,77,0,11143,2021-10-19
Brunei Darussalam,BN,11386,78,0,11308,2021-10-20
Brunei Darussalam,BN,11542,79,0,11463,2021-10-21
Brunei Darussalam,BN,11672,79,0,11593,2021-10-22
Brunei Darussalam,BN,11901,80,0,11821,2021-10-23
Brunei Darussalam,BN,12113,80,0,12033,2021-10-24
Brunei Darussalam,BN,12384,81,0,12303,2021-10-25
Brunei Darussalam,BN,12595,82,0,12513,2021-10-26
Brunei Darussalam,BN,12710,82,0,12628,2021-10-27
Brunei Darussalam,BN,12823,83,0,12740,2021-10-28
Brunei Darussalam,BN,12955,86,0,12869,2021-10-29
Brunei Darussalam,BN,13065,87,0,12978,2021-10-30
Brunei Darussalam,BN,13130,88,0,13042,2021-10-31
Brunei Darussalam,BN,13246,89,0,13157,2021-11-01
Brunei Darussalam,BN,13321,89,0,13232,2021-11-02
Brunei Darussalam,BN,13446,89,0,13357,2021-11-03
Brunei Darussalam,BN,13545,91,0,13454,2021-11-04
Brunei Darussalam,BN,13545,91,0,13454,2021-11-05
Brunei Darussalam,BN,13742,93,0,13649,2021-11-06
Brunei Darussalam,BN,13742,93,0,13649,2021-11-07
Brunei Darussalam,BN,13782,93,0,13689,2021-11-08
Brunei Darussalam,BN,13864,93,0,13771,2021-11-09
Brunei Darussalam,BN,13962,93,0,13869,2021-11-10
Brunei Darussalam,BN,14058,95,0,13963,2021-11-11
Brunei Darussalam,BN,14121,95,0,14026,2021-11-12
Brunei Darussalam,BN,14172,96,0,14076,2021-11-13
Brunei Darussalam,BN,14215,96,0,14119,2021-11-14
Brunei Darussalam,BN,14215,96,0,14119,2021-11-15
Brunei Darussalam,BN,14291,96,0,14195,2021-11-16
Brunei Darussalam,BN,14378,96,0,14282,2021-11-17
Brunei Darussalam,BN,14399,96,0,14303,2021-11-18
Brunei Darussalam,BN,14444,96,0,14348,2021-11-19
Brunei Darussalam,BN,14444,96,0,14348,2021-11-20
Brunei Darussalam,BN,14591,96,0,14495,2021-11-21
Brunei Darussalam,BN,14630,96,0,14534,2021-11-22
Brunei Darussalam,BN,14630,96,0,14534,2021-11-23
Myanmar,MM,8,0,0,8,2020-03-27
Myanmar,MM,8,0,0,8,2020-03-28
Myanmar,MM,10,0,0,10,2020-03-29
Myanmar,MM,14,0,0,14,2020-03-30
Myanmar,MM,15,1,0,14,2020-03-31
Myanmar,MM,15,1,0,14,2020-04-01
Myanmar,MM,20,1,0,19,2020-04-02
Myanmar,MM,20,1,0,19,2020-04-03
Myanmar,MM,21,1,0,20,2020-04-04
Myanmar,MM,21,1,0,20,2020-04-05
Myanmar,MM,22,1,0,21,2020-04-06
Myanmar,MM,22,1,0,21,2020-04-07
Myanmar,MM,22,3,0,19,2020-04-08
Myanmar,MM,23,3,2,18,2020-04-09
Myanmar,MM,27,3,2,22,2020-04-10
Myanmar,MM,38,3,2,33,2020-04-11
Myanmar,MM,41,4,2,35,2020-04-12
Myanmar,MM,62,4,2,56,2020-04-13
Myanmar,MM,63,4,2,57,2020-04-14
Myanmar,MM,74,4,2,68,2020-04-15
Myanmar,MM,85,4,2,79,2020-04-16
Myanmar,MM,88,4,5,79,2020-04-17
Myanmar,MM,98,5,5,88,2020-04-18
Myanmar,MM,111,5,7,99,2020-04-19
Myanmar,MM,119,5,7,107,2020-04-20
Myanmar,MM,121,5,7,109,2020-04-21
Myanmar,MM,123,5,7,111,2020-04-22
Myanmar,MM,139,5,9,125,2020-04-23
Myanmar,MM,144,5,9,130,2020-04-24
Myanmar,MM,146,5,10,131,2020-04-25
Myanmar,MM,146,5,10,131,2020-04-26
Myanmar,MM,146,5,16,125,2020-04-27
Myanmar,MM,150,5,16,129,2020-04-28
Myanmar,MM,150,6,27,117,2020-04-29
Myanmar,MM,151,6,27,118,2020-04-30
Myanmar,MM,151,6,31,114,2020-05-01
Myanmar,MM,151,6,37,108,2020-05-02
Myanmar,MM,155,6,43,106,2020-05-03
Myanmar,MM,161,6,49,106,2020-05-04
Myanmar,MM,161,6,49,106,2020-05-05
Myanmar,MM,161,6,50,105,2020-05-06
Myanmar,MM,176,6,62,108,2020-05-07
Myanmar,MM,177,6,67,104,2020-05-08
Myanmar,MM,178,6,68,104,2020-05-09
Myanmar,MM,180,6,72,102,2020-05-10
Myanmar,MM,180,6,74,100,2020-05-11
Myanmar,MM,180,6,76,98,2020-05-12
Myanmar,MM,181,6,79,96,2020-05-13
Myanmar,MM,181,6,84,91,2020-05-14
Myanmar,MM,182,6,89,87,2020-05-15
Myanmar,MM,182,6,96,80,2020-05-16
Myanmar,MM,184,6,97,81,2020-05-17
Myanmar,MM,191,6,101,84,2020-05-18
Myanmar,MM,193,6,104,83,2020-05-19
Myanmar,MM,199,6,108,85,2020-05-20
Myanmar,MM,199,6,108,85,2020-05-21
Myanmar,MM,199,6,116,77,2020-05-22
Myanmar,MM,201,6,120,75,2020-05-23
Myanmar,MM,201,6,122,73,2020-05-24
Myanmar,MM,203,6,123,74,2020-05-25
Myanmar,MM,206,6,124,76,2020-05-26
Myanmar,MM,206,6,126,74,2020-05-27
Myanmar,MM,206,6,126,74,2020-05-28
Myanmar,MM,207,6,130,71,2020-05-29
Myanmar,MM,224,6,130,88,2020-05-30
Myanmar,MM,224,6,138,80,2020-05-31
Myanmar,MM,228,6,138,84,2020-06-01
Myanmar,MM,232,6,143,83,2020-06-02
Myanmar,MM,233,6,145,82,2020-06-03
Myanmar,MM,236,6,148,82,2020-06-04
Myanmar,MM,236,6,151,79,2020-06-05
Myanmar,MM,240,6,156,78,2020-06-06
Myanmar,MM,242,6,156,80,2020-06-07
Myanmar,MM,244,6,159,79,2020-06-08
Myanmar,MM,246,6,159,81,2020-06-09
Myanmar,MM,248,6,165,77,2020-06-10
Myanmar,MM,260,6,165,89,2020-06-11
Myanmar,MM,261,6,165,90,2020-06-12
Myanmar,MM,261,6,167,88,2020-06-13
Myanmar,MM,261,6,167,88,2020-06-14
Myanmar,MM,262,6,175,81,2020-06-15
Myanmar,MM,262,6,179,77,2020-06-16
Myanmar,MM,262,6,185,71,2020-06-17
Myanmar,MM,286,6,187,93,2020-06-18
Myanmar,MM,286,6,192,88,2020-06-19
Myanmar,MM,287,6,196,85,2020-06-20
Myanmar,MM,290,6,200,84,2020-06-21
Myanmar,MM,291,6,200,85,2020-06-22
Myanmar,MM,292,6,204,82,2020-06-23
Myanmar,MM,293,6,208,79,2020-06-24
Myanmar,MM,293,6,211,76,2020-06-25
Myanmar,MM,293,6,215,72,2020-06-26
Myanmar,MM,296,6,216,74,2020-06-27
Myanmar,MM,299,6,218,75,2020-06-28
Myanmar,MM,299,6,221,72,2020-06-29
Myanmar,MM,299,6,222,71,2020-06-30
Myanmar,MM,303,6,222,75,2020-07-01
Myanmar,MM,304,6,223,75,2020-07-02
Myanmar,MM,306,6,237,63,2020-07-03
Myanmar,MM,313,6,240,67,2020-07-04
Myanmar,MM,313,6,241,66,2020-07-05
Myanmar,MM,316,6,245,65,2020-07-06
Myanmar,MM,316,6,245,65,2020-07-07
Myanmar,MM,317,6,250,61,2020-07-08
Myanmar,MM,321,6,254,61,2020-07-09
Myanmar,MM,326,6,256,64,2020-07-10
Myanmar,MM,330,6,260,64,2020-07-11
Myanmar,MM,331,6,261,64,2020-07-12
Myanmar,MM,336,6,261,69,2020-07-13
Myanmar,MM,337,6,261,70,2020-07-14
Myanmar,MM,337,6,266,65,2020-07-15
Myanmar,MM,339,6,270,63,2020-07-16
Myanmar,MM,339,6,271,62,2020-07-17
Myanmar,MM,340,6,273,61,2020-07-18
Myanmar,MM,341,6,276,59,2020-07-19
Myanmar,MM,341,6,278,57,2020-07-20
Myanmar,MM,341,6,280,55,2020-07-21
Myanmar,MM,343,6,280,57,2020-07-22
Myanmar,MM,343,6,280,57,2020-07-23
Myanmar,MM,346,6,286,54,2020-07-24
Myanmar,MM,348,6,288,54,2020-07-25
Myanmar,MM,350,6,290,54,2020-07-26
Myanmar,MM,350,6,292,52,2020-07-27
Myanmar,MM,351,6,293,52,2020-07-28
Myanmar,MM,351,6,294,51,2020-07-29
Myanmar,MM,353,6,295,52,2020-07-30
Myanmar,MM,353,6,296,51,2020-07-31
Myanmar,MM,353,6,297,50,2020-08-01
Myanmar,MM,353,6,298,49,2020-08-02
Myanmar,MM,355,6,302,47,2020-08-03
Myanmar,MM,356,6,302,48,2020-08-04
Myanmar,MM,357,6,305,46,2020-08-05
Myanmar,MM,357,6,308,43,2020-08-06
Myanmar,MM,359,6,309,44,2020-08-07
Myanmar,MM,359,6,311,42,2020-08-08
Myanmar,MM,360,6,312,42,2020-08-09
Myanmar,MM,360,6,312,42,2020-08-10
Myanmar,MM,360,6,313,41,2020-08-11
Myanmar,MM,361,6,318,37,2020-08-12
Myanmar,MM,369,6,321,42,2020-08-13
Myanmar,MM,374,6,322,46,2020-08-14
Myanmar,MM,374,6,324,44,2020-08-15
Myanmar,MM,375,6,329,40,2020-08-16
Myanmar,MM,376,6,331,39,2020-08-17
Myanmar,MM,376,6,331,39,2020-08-18
Myanmar,MM,394,6,333,55,2020-08-19
Myanmar,MM,399,6,333,60,2020-08-20
Myanmar,MM,435,6,337,92,2020-08-21
Myanmar,MM,441,6,338,97,2020-08-22
Myanmar,MM,450,6,341,103,2020-08-23
Myanmar,MM,474,6,341,127,2020-08-24
Myanmar,MM,504,6,341,157,2020-08-25
Myanmar,MM,580,6,345,229,2020-08-26
Myanmar,MM,602,6,349,247,2020-08-27
Myanmar,MM,643,6,349,288,2020-08-28
Myanmar,MM,749,6,351,392,2020-08-29
Myanmar,MM,775,6,352,417,2020-08-30
Myanmar,MM,882,6,354,522,2020-08-31
Myanmar,MM,919,6,357,556,2020-09-01
Myanmar,MM,995,6,358,631,2020-09-02
Myanmar,MM,1111,6,359,746,2020-09-03
Myanmar,MM,1171,7,359,805,2020-09-04
Myanmar,MM,1319,8,371,940,2020-09-05
Myanmar,MM,1419,8,385,1026,2020-09-06
Myanmar,MM,1518,8,388,1122,2020-09-07
Myanmar,MM,1807,12,460,1335,2020-09-08
Myanmar,MM,2009,14,553,1442,2020-09-09
Myanmar,MM,2150,14,625,1511,2020-09-10
Myanmar,MM,2422,14,625,1783,2020-09-11
Myanmar,MM,2796,16,676,2104,2020-09-12
Myanmar,MM,3015,24,699,2292,2020-09-13
Myanmar,MM,3195,32,790,2373,2020-09-14
Myanmar,MM,3636,39,832,2765,2020-09-15
Myanmar,MM,3894,46,908,2940,2020-09-16
Myanmar,MM,4299,61,944,3294,2020-09-17
Myanmar,MM,4621,75,1130,3416,2020-09-18
Myanmar,MM,5263,81,1188,3994,2020-09-19
Myanmar,MM,5805,94,1260,4451,2020-09-20
Myanmar,MM,6471,100,1445,4926,2020-09-21
Myanmar,MM,6959,116,1951,4892,2020-09-22
Myanmar,MM,7827,133,2085,5609,2020-09-23
Myanmar,MM,8515,155,2381,5979,2020-09-24
Myanmar,MM,9112,174,2381,6557,2020-09-25
Myanmar,MM,9991,198,2681,7112,2020-09-26
Myanmar,MM,10734,226,2862,7646,2020-09-27
Myanmar,MM,11631,256,3073,8302,2020-09-28
Myanmar,MM,12425,284,3391,8750,2020-09-29
Myanmar,MM,13373,310,3755,9308,2020-09-30
Myanmar,MM,14383,321,4156,9906,2020-10-01
Myanmar,MM,15525,353,4378,10794,2020-10-02
Myanmar,MM,16503,371,4795,11337,2020-10-03
Myanmar,MM,17794,412,5195,12187,2020-10-04
Myanmar,MM,18781,444,5548,12789,2020-10-05
Myanmar,MM,20033,471,5782,13780,2020-10-06
Myanmar,MM,21433,510,6084,14839,2020-10-07
Myanmar,MM,22445,535,6366,15544,2020-10-08
Myanmar,MM,23906,566,6738,16602,2020-10-09
Myanmar,MM,26064,598,7050,18416,2020-10-10
Myanmar,MM,27974,646,9742,17586,2020-10-11
Myanmar,MM,29314,664,10260,18390,2020-10-12
Myanmar,MM,30437,693,11769,17975,2020-10-13
Myanmar,MM,31325,732,13866,16727,2020-10-14
Myanmar,MM,32351,765,14706,16880,2020-10-15
Myanmar,MM,33488,799,15477,17212,2020-10-16
Myanmar,MM,34875,838,16370,17667,2020-10-17
Myanmar,MM,36025,880,17076,18069,2020-10-18
Myanmar,MM,37205,914,17568,18723,2020-10-19
Myanmar,MM,38502,945,18874,18683,2020-10-20
Myanmar,MM,39696,972,18865,19859,2020-10-21
Myanmar,MM,41008,1005,21144,18859,2020-10-22
Myanmar,MM,42365,1038,22445,18882,2020-10-23
Myanmar,MM,43788,1066,23708,19014,2020-10-24
Myanmar,MM,44774,1095,24920,18759,2020-10-25
Myanmar,MM,46200,1122,26007,19071,2020-10-26
Myanmar,MM,47666,1147,27373,19146,2020-10-27
Myanmar,MM,49072,1172,28636,19264,2020-10-28
Myanmar,MM,50403,1199,30007,19197,2020-10-29
Myanmar,MM,51496,1219,31330,18947,2020-10-30
Myanmar,MM,52706,1237,32774,18695,2020-10-31
Myanmar,MM,53405,1258,34189,17958,2020-11-01
Myanmar,MM,54607,1282,37954,15371,2020-11-02
Myanmar,MM,55804,1307,39063,15434,2020-11-03
Myanmar,MM,56940,1330,40778,14832,2020-11-04
Myanmar,MM,57935,1352,42178,14405,2020-11-05
Myanmar,MM,59277,1376,43277,14624,2020-11-06
Myanmar,MM,60348,1396,44666,14286,2020-11-07
Myanmar,MM,61377,1420,45756,14201,2020-11-08
Myanmar,MM,61975,1437,46661,13877,2020-11-09
Myanmar,MM,63241,1461,47411,14369,2020-11-10
Myanmar,MM,64453,1480,48532,14441,2020-11-11
Myanmar,MM,65598,1508,49563,14527,2020-11-12
Myanmar,MM,66734,1534,50336,14864,2020-11-13
Myanmar,MM,68011,1552,51362,15097,2020-11-14
Myanmar,MM,68994,1577,52351,15066,2020-11-15
Myanmar,MM,70161,1599,53299,15263,2020-11-16
Myanmar,MM,71730,1625,54274,15831,2020-11-17
Myanmar,MM,73322,1650,54764,16908,2020-11-18
Myanmar,MM,74882,1676,55633,17573,2020-11-19
Myanmar,MM,76414,1695,56601,18118,2020-11-20
Myanmar,MM,77848,1722,57679,18447,2020-11-21
Myanmar,MM,79246,1739,58758,18749,2020-11-22
Myanmar,MM,80505,1765,59888,18852,2020-11-23
Myanmar,MM,82236,1784,60965,19487,2020-11-24
Myanmar,MM,83566,1810,63366,18390,2020-11-25
Myanmar,MM,85205,1846,64645,18714,2020-11-26
Myanmar,MM,86633,1865,65972,18796,2020-11-27
Myanmar,MM,87977,1887,67588,18502,2020-11-28
Myanmar,MM,89486,1918,68910,18658,2020-11-29
Myanmar,MM,90713,1941,70156,18616,2020-11-30
Myanmar,MM,92189,1972,71343,18874,2020-12-01
Myanmar,MM,93600,1998,72601,19001,2020-12-02
Myanmar,MM,95018,2028,73748,19242,2020-12-03
Myanmar,MM,96520,2059,74973,19488,2020-12-04
Myanmar,MM,98047,2081,76382,19584,2020-12-05
Myanmar,MM,99155,2110,77636,19409,2020-12-06
Myanmar,MM,100431,2132,79240,19059,2020-12-07
Myanmar,MM,101739,2151,80726,18862,2020-12-08
Myanmar,MM,103166,2174,81715,19277,2020-12-09
Myanmar,MM,104487,2201,82813,19473,2020-12-10
Myanmar,MM,105863,2220,84338,19305,2020-12-11
Myanmar,MM,107215,2245,85406,19564,2020-12-12
Myanmar,MM,108342,2268,86795,19279,2020-12-13
Myanmar,MM,109512,2292,88131,19089,2020-12-14
Myanmar,MM,110667,2319,89418,18930,2020-12-15
Myanmar,MM,111900,2346,90453,19101,2020-12-16
Myanmar,MM,113082,2377,91537,19168,2020-12-17
Myanmar,MM,114198,2398,92916,18884,2020-12-18
Myanmar,MM,115187,2424,94118,18645,2020-12-19
Myanmar,MM,116134,2443,95387,18304,2020-12-20
Myanmar,MM,116982,2465,96685,17832,2020-12-21
Myanmar,MM,117946,2484,97819,17643,2020-12-22
Myanmar,MM,118869,2507,99325,17037,2020-12-23
Myanmar,MM,119788,2532,99927,17329,2020-12-24
Myanmar,MM,120546,2552,100940,17054,2020-12-25
Myanmar,MM,121280,2579,102163,16538,2020-12-26
Myanmar,MM,121886,2601,103223,16062,2020-12-27
Myanmar,MM,122534,2618,104351,15565,2020-12-28
Myanmar,MM,123153,2637,105279,15237,2020-12-29
Myanmar,MM,123740,2664,106121,14955,2020-12-30
Myanmar,MM,124630,2682,107069,14879,2020-12-31
Myanmar,MM,125042,2697,107777,14568,2021-01-01
Myanmar,MM,125616,2711,108660,14245,2021-01-02
Myanmar,MM,126345,2728,109548,14069,2021-01-03
Myanmar,MM,126935,2744,110200,13991,2021-01-04
Myanmar,MM,127584,2766,110805,14013,2021-01-05
Myanmar,MM,128178,2785,111401,13992,2021-01-06
Myanmar,MM,128772,2799,112048,13925,2021-01-07
Myanmar,MM,129483,2812,112876,13795,2021-01-08
Myanmar,MM,130049,2826,113550,13673,2021-01-09
Myanmar,MM,130604,2846,114049,13709,2021-01-10
Myanmar,MM,131186,2858,114609,13719,2021-01-11
Myanmar,MM,131737,2878,115061,13798,2021-01-12
Myanmar,MM,132260,2902,115621,13737,2021-01-13
Myanmar,MM,132865,2912,116100,13853,2021-01-14
Myanmar,MM,133378,2926,116610,13842,2021-01-15
Myanmar,MM,133869,2942,117081,13846,2021-01-16
Myanmar,MM,134318,2955,117663,13700,2021-01-17
Myanmar,MM,134795,2973,118200,13622,2021-01-18
Myanmar,MM,135243,2986,118657,13600,2021-01-19
Myanmar,MM,135721,2997,119314,13410,2021-01-20
Myanmar,MM,136166,3013,119973,13180,2021-01-21
Myanmar,MM,136591,3031,120543,13017,2021-01-22
Myanmar,MM,137098,3045,121124,12929,2021-01-23
Myanmar,MM,137574,3062,121558,12954,2021-01-24
Myanmar,MM,137957,3069,122116,12772,2021-01-25
Myanmar,MM,138368,3082,122781,12505,2021-01-26
Myanmar,MM,138802,3089,123170,12543,2021-01-27
Myanmar,MM,139152,3103,123556,12493,2021-01-28
Myanmar,MM,139515,3115,124064,12336,2021-01-29
Myanmar,MM,139864,3125,124441,12298,2021-01-30
Myanmar,MM,140145,3131,125072,11942,2021-01-31
Myanmar,MM,140354,3138,125324,11892,2021-02-01
Myanmar,MM,140354,3138,125324,11892,2021-02-02
Myanmar,MM,140927,3160,126384,11383,2021-02-03
Myanmar,MM,141104,3163,126869,11072,2021-02-04
Myanmar,MM,141304,3168,127229,10907,2021-02-05
Myanmar,MM,141304,3168,127229,10907,2021-02-06
Myanmar,MM,141304,3168,127229,10907,2021-02-07
Myanmar,MM,141427,3177,127975,10275,2021-02-08
Myanmar,MM,141448,3180,128437,9831,2021-02-09
Myanmar,MM,141487,3181,128692,9614,2021-02-10
Myanmar,MM,141522,3184,128981,9357,2021-02-11
Myanmar,MM,141543,3188,129287,9068,2021-02-12
Myanmar,MM,141585,3188,130103,8294,2021-02-13
Myanmar,MM,141601,3189,130331,8081,2021-02-14
Myanmar,MM,141637,3190,130465,7982,2021-02-15
Myanmar,MM,141659,3192,130859,7608,2021-02-16
Myanmar,MM,141690,3192,130944,7554,2021-02-17
Myanmar,MM,141709,3191,131171,7347,2021-02-18
Myanmar,MM,141728,3194,131209,7325,2021-02-19
Myanmar,MM,141735,3196,131249,7290,2021-02-20
Myanmar,MM,141750,3196,131282,7272,2021-02-21
Myanmar,MM,141761,3197,131318,7246,2021-02-22
Myanmar,MM,141783,3197,131358,7228,2021-02-23
Myanmar,MM,141816,3197,131405,7214,2021-02-24
Myanmar,MM,141841,3198,131417,7226,2021-02-25
Myanmar,MM,141875,3198,131435,7242,2021-02-26
Myanmar,MM,141890,3199,131454,7237,2021-02-27
Myanmar,MM,141896,3199,131480,7217,2021-02-28
Myanmar,MM,141916,3199,131487,7230,2021-03-01
Myanmar,MM,141965,3199,131534,7232,2021-03-02
Myanmar,MM,141984,3199,131539,7246,2021-03-03
Myanmar,MM,142000,3200,131571,7229,2021-03-04
Myanmar,MM,142000,3200,131571,7229,2021-03-05
Myanmar,MM,142023,3200,131658,7165,2021-03-06
Myanmar,MM,142034,3200,131672,7162,2021-03-07
Myanmar,MM,142045,3200,131679,7166,2021-03-08
Myanmar,MM,142059,3200,131702,7157,2021-03-09
Myanmar,MM,142073,3200,131707,7166,2021-03-10
Myanmar,MM,142114,3201,131722,7191,2021-03-11
Myanmar,MM,142122,3201,131728,7193,2021-03-12
Myanmar,MM,142136,3201,131736,7199,2021-03-13
Myanmar,MM,142147,3202,131739,7206,2021-03-14
Myanmar,MM,142147,3202,131739,7206,2021-03-15
Myanmar,MM,142162,3203,131744,7215,2021-03-16
Myanmar,MM,142190,3203,131751,7236,2021-03-17
Myanmar,MM,142212,3204,131754,7254,2021-03-18
Myanmar,MM,142212,3204,131754,7254,2021-03-19
Myanmar,MM,142212,3204,131754,7254,2021-03-20
Myanmar,MM,142212,3204,131754,7254,2021-03-21
Myanmar,MM,142246,3204,131763,7279,2021-03-22
Myanmar,MM,142264,3204,131765,7295,2021-03-23
Myanmar,MM,142292,3204,131772,7316,2021-03-24
Myanmar,MM,142315,3204,131774,7337,2021-03-25
Myanmar,MM,142340,3205,131781,7354,2021-03-26
Myanmar,MM,142377,3206,131788,7383,2021-03-27
Myanmar,MM,142385,3206,131789,7390,2021-03-28
Myanmar,MM,142393,3206,131790,7397,2021-03-29
Myanmar,MM,142412,3206,131793,7413,2021-03-30
Myanmar,MM,142434,3206,131800,7428,2021-03-31
Myanmar,MM,142466,3206,131802,7458,2021-04-01
Myanmar,MM,142466,3206,131802,7458,2021-04-02
Myanmar,MM,142479,3206,131810,7463,2021-04-03
Myanmar,MM,142497,3206,131813,7478,2021-04-04
Myanmar,MM,142511,3206,131815,7490,2021-04-05
Myanmar,MM,142530,3206,131819,7505,2021-04-06
Myanmar,MM,142541,3206,131829,7506,2021-04-07
Myanmar,MM,142549,3206,131834,7509,2021-04-08
Myanmar,MM,142558,3206,131845,7507,2021-04-09
Myanmar,MM,142572,3206,131846,7520,2021-04-10
Myanmar,MM,142576,3206,131853,7517,2021-04-11
Myanmar,MM,142596,3206,131869,7521,2021-04-12
Myanmar,MM,142596,3206,131869,7521,2021-04-13
Myanmar,MM,142605,3206,131874,7525,2021-04-14
Myanmar,MM,142610,3206,131879,7525,2021-04-15
Myanmar,MM,142617,3206,131884,7527,2021-04-16
Myanmar,MM,142619,3206,131889,7524,2021-04-17
Myanmar,MM,142628,3206,131895,7527,2021-04-18
Myanmar,MM,142644,3206,131903,7535,2021-04-19
Myanmar,MM,142644,3206,131903,7535,2021-04-20
